word,sentence
不潔,彼の部屋はいつも散らかっていて、少し不潔だ。
更ける,夜が更けるにつれて、あたりは静まり返った。
符号,道路工事の**符号**に従って進んでください。
夫妻,近所に田中夫妻が引っ越してきた。
塞がる,道が事故で塞がっている。
塞ぐ,大きな音に耳を塞いだ。
ふざける,授業中にふざけるのはやめなさい。
無沙汰,ご無沙汰しております。お元気ですか？
武士,彼は武士の家系に生まれた。
部首,漢字の部首を調べれば、意味が推測できることもある。
襖,**襖を開けて隣の部屋へ行った。**
附属,この病院は大学に**附属**しています。
蓋,鍋の蓋を閉めてください。
物騒,最近、このあたりは物騒になったから、夜道は気を付けてね。
ぶつぶつ,彼は何か**ぶつぶつ**言いながら部屋を出て行った。
船便,重い荷物は船便で送ることにした。
部品,この機械は**部品**が足りなくて動きません。
吹雪,吹雪で電車が遅延している。
父母,週末は父母と温泉に行く予定です。
踏切,**電車が来るから、踏切が閉まった。**
麓,富士山の麓には広大な牧場が広がっている。
フライパン,朝食にフライパンで目玉焼きを作った。
ブラウス,彼女は白いブラウスにジーンズというシンプルな服装だった。
ぶらさげる,鍵をフックにぶらさげる。
ブラシ,朝起きたら、まず歯ブラシで歯を磨きます。
プラットホーム,電車は3番プラットホームに到着します。
～振り,久しぶりに会った友人は、相変わらず元気な**振り**をしていた。
フリー,明日の午後はフリーだよ。
振り仮名,この本には、難しい漢字に振り仮名がふってあるので読みやすい。
振り向く,呼ばれた気がして、思わず振り向いた。
プリント,先生が今日の授業で使う資料をプリントしてくれた。
古～,古～い旅館に泊まって、ゆっくり温泉につかった。
古里,お盆には古里に帰ってゆっくりしたい。
振舞う,パーティーでは大人しく振舞っていた。
ブローチ,彼女はワンピースに花の形のブローチをつけていた。
プログラム,新しい**プログラム**をインストールしたら、パソコンが速くなった。
風呂敷,このプロジェクトはまだ風呂敷を広げすぎている気がする。
ふわふわ,このパンケーキ、**ふわふわ**で美味しい！
噴火,桜島の噴火は、ニュースで大きく報道された。
分解,古いおもちゃを分解して、中身を調べてみた。
文芸,彼は大学で文芸を専攻している。
文献,卒論を書くために、多くの文献を読まなければならない。
噴水,公園には大きな噴水があり、水が勢いよく吹き上がっている。
分数,このケーキを3人で分けるから、一人あたり**分数**で言うと3分の1だね。
文体,彼の小説は、独特の文体が評価されている。
分布,この地域では、クマの生息分布が広がっている。
文房具,新しい文房具を買うと、勉強が楽しくなる。
文脈,その発言は、文脈を考えると皮肉だとわかる。
分量,このレシピでは、砂糖の分量を少し減らしても美味しく作れます。
分類,図書館では、本がジャンルごとに**分類**されている。
閉会,閉会の挨拶で、彼は今後の発展を期待すると述べた。
平気,これくらいの雨なら平気だよ。
並行,このプロジェクトは、他のプロジェクトと並行して進めています。
平日,このカフェは、平日は比較的空いています。
兵隊,戦時中、彼は兵隊として戦地に赴いた。
平凡,彼はごく平凡なサラリーマンだ。
平野,このあたりは広大な平野が広がっている。
凹む,テストで悪い点を取って、ちょっと凹んでる。
へそ,お風呂上がりに、へそのごまを取ろうとしたけど、やめた。
隔てる,川が村と町を隔てている。
別荘,夏休みは、家族みんなで軽井沢の別荘で過ごすのが恒例です。
別々,それらは**別々**の箱に入れてください。
ベテラン,うちの会社には、経験豊富なベテラン社員がたくさんいます。
ヘリコプター,ヘリコプターの音が近づいてきた。
～遍,その映画はもう３遍も見たよ。
～弁,彼は大阪弁で話す。
編集,この文章は後で編集する予定です。
便所,すみません、ちょっと便所に行ってきます。
ペンチ,ペンチで針金を切った。
～歩,家から駅まで、徒歩10分歩く。
～ぽい,この服、ちょっと子どもっぽくて可愛くない？
～ほう (ひかく),東京より大阪のほうが食べ物がおいしいと思います。
防～,このカーテンは防音効果が高い。
望遠鏡,星を見るために、望遠鏡を使った。
方角,どちらの方角に進めばいいか、教えてください。
箒,庭の落ち葉を箒で掃いた。
方言,彼女の方言は、都会の人には少し聞き取りにくいかもしれない。
坊さん,近所のお寺の坊さんが、庭の手入れをしていた。
防止,事故防止のために、安全確認を徹底しましょう。
方針,今後の事業展開の方針を決定した。
法則,自然界には様々な法則が存在する。
包帯,転んで膝を擦りむいたので、包帯を巻いた。
膨大,この図書館には膨大な数の蔵書がある。
包丁,この包丁はよく切れるから、気をつけて使ってください。
方程式,この問題を解くには、**方程式**を立てる必要があります。
防犯,この地域は防犯カメラの設置が進んでいる。
方面,事故があった影響で、東京方面への電車が遅れています。
